-2500.00,0.00,0.00,0.00,-2584.07,-445.64,0.92,-0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-2499.61,0.00,0.28,0.00,-2583.25,-443.77,0.69,-0.92,1.41,0.00,1.00,0.00,3.00,7.37,-0.92,0.22
-2498.72,0.00,0.90,0.00,-2581.68,-438.72,0.07,-0.80,2.61,0.00,1.81,0.00,3.48,14.34,-1.77,0.29
-2497.23,0.00,1.92,0.00,-2580.53,-429.19,0.00,-0.65,3.87,0.00,2.59,0.00,0.61,20.79,-0.66,0.27
-2495.31,0.00,3.17,0.00,-2581.66,-417.07,0.00,-0.52,5.05,0.00,3.23,0.00,-4.63,24.44,0.40,0.25
-2492.34,0.00,5.00,0.00,-2585.48,-404.67,0.46,-0.40,6.45,0.00,3.87,0.00,-10.35,25.51,1.36,0.23
-2488.38,0.00,7.29,0.00,-2591.95,-392.51,1.35,-0.29,7.93,0.00,4.42,0.00,-15.89,24.89,2.23,0.22
-2483.71,0.00,9.77,0.00,-2601.50,-380.40,2.71,-0.18,9.37,0.00,4.82,0.00,-21.20,23.00,3.04,0.21
-2478.62,0.00,12.28,0.00,-2614.31,-368.92,4.56,-0.07,10.70,0.00,5.10,0.00,-25.99,20.06,3.75,0.19
-2472.94,0.00,14.88,0.00,-2628.62,-359.64,6.63,0.02,11.99,0.00,5.30,0.00,-29.64,16.68,4.29,0.18
-2466.86,0.00,17.46,0.00,-2643.40,-352.62,8.77,0.11,13.22,0.00,5.45,0.00,-32.24,13.24,4.68,0.17
-2459.43,0.00,20.40,0.00,-2661.14,-346.76,11.36,0.19,14.55,0.00,5.57,0.00,-34.30,9.31,5.01,0.16
-2451.05,0.00,23.48,0.00,-2677.91,-343.24,13.82,0.27,15.89,0.00,5.65,0.00,-35.43,5.78,5.23,0.16
-2443.15,0.00,26.19,0.00,-2698.06,-341.23,16.83,0.36,17.02,0.00,5.70,0.00,-36.06,1.86,5.42,0.15
-2435.53,0.00,28.67,0.00,-2716.02,-341.21,19.56,0.43,18.03,0.00,5.73,0.00,-36.08,-1.40,5.54,0.14
-2425.91,0.00,31.64,0.00,-2731.25,-342.04,22.08,0.49,19.20,0.00,5.76,0.00,-32.02,-2.08,5.62,0.14
-2416.46,0.00,34.40,0.00,-2744.11,-342.99,24.50,0.55,20.24,0.00,5.78,0.00,-28.46,-2.23,5.67,0.14
-2407.89,0.00,36.79,0.00,-2757.15,-344.03,27.32,0.61,21.13,0.00,5.80,0.00,-24.68,-1.91,5.72,0.14
-2397.31,0.00,39.62,0.00,-2767.84,-344.97,30.19,0.67,22.13,0.00,5.81,0.00,-18.77,-1.56,5.75,0.08
-2384.41,0.00,42.91,0.00,-2775.61,-346.09,33.04,0.68,23.27,0.00,5.82,0.00,-13.43,-2.57,5.78,-0.03
-2375.94,0.00,45.00,0.00,-2780.99,-347.38,35.92,0.64,23.96,0.00,5.82,0.00,-8.73,-2.54,5.79,-0.12
-2363.13,0.00,48.04,0.00,-2784.03,-348.55,38.65,0.58,24.93,0.00,5.82,0.00,-4.59,-2.47,5.80,-0.16
-2351.68,0.00,50.67,0.00,-2785.16,-349.78,41.41,0.50,25.74,0.00,5.83,0.00,-0.59,-2.79,5.81,-0.18
-2338.43,0.00,53.62,0.00,-2784.25,-350.54,44.31,0.42,26.62,0.00,5.83,0.00,3.85,-0.60,5.82,-0.12
-2323.18,0.00,56.89,0.00,-2782.03,-350.00,46.90,0.39,27.55,0.00,5.83,0.00,5.90,2.71,5.82,-0.02
-2310.57,0.00,59.52,0.00,-2778.63,-347.71,49.70,0.40,28.26,0.00,5.83,0.00,8.01,6.48,5.82,0.08
-2297.11,0.00,62.26,0.00,-2773.59,-343.97,52.53,0.43,28.97,0.00,5.83,0.00,12.30,8.72,5.83,0.06
-2283.28,0.00,65.01,0.00,-2765.64,-338.53,55.65,0.46,29.66,0.00,5.83,0.00,16.87,11.33,5.83,0.05
-2269.53,0.00,67.68,0.00,-2756.84,-333.48,58.36,0.46,30.30,0.00,5.83,0.00,20.72,10.38,5.83,-0.05
-2253.29,0.00,70.77,0.00,-2743.74,-328.35,61.62,0.41,31.00,0.00,5.83,0.00,25.64,7.99,5.83,-0.12
