-2500.00,0.00,0.00,0.00,-2584.07,-445.64,0.92,-0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-2499.61,0.00,0.28,0.00,-2583.77,-445.00,0.69,-0.95,1.41,0.00,1.00,0.00,1.14,2.51,-0.92,0.09
-2498.72,0.00,0.90,0.00,-2583.06,-443.27,0.07,-0.90,2.61,0.00,1.81,0.00,1.90,4.98,-1.77,0.14
-2497.23,0.00,1.92,0.00,-2581.96,-439.80,0.00,-0.82,3.87,0.00,2.59,0.00,2.09,7.85,-0.66,0.17
-2495.31,0.00,3.17,0.00,-2580.78,-433.23,0.00,-0.69,5.05,0.00,3.23,0.00,1.76,16.07,0.40,0.28
-2492.34,0.00,5.00,0.00,-2580.79,-423.72,0.46,-0.55,6.45,0.00,3.87,0.00,-1.85,21.59,1.36,0.27
-2488.38,0.00,7.29,0.00,-2583.04,-412.49,1.35,-0.43,7.93,0.00,4.42,0.00,-7.12,24.37,2.23,0.25
-2483.71,0.00,9.77,0.00,-2588.34,-399.93,2.71,-0.31,9.37,0.00,4.82,0.00,-13.23,24.89,3.04,0.23
-2478.62,0.00,12.28,0.00,-2597.28,-386.94,4.56,-0.18,10.70,0.00,5.10,0.00,-19.44,23.50,3.75,0.22
-2472.94,0.00,14.88,0.00,-2608.69,-375.65,6.63,-0.08,11.99,0.00,5.30,0.00,-24.66,20.92,4.29,0.21
-2466.86,0.00,17.46,0.00,-2621.49,-366.52,8.77,0.02,13.22,0.00,5.45,0.00,-28.75,17.80,4.68,0.20
-2459.43,0.00,20.40,0.00,-2637.86,-358.22,11.36,0.12,14.55,0.00,5.57,0.00,-32.41,13.84,5.01,0.19
-2451.05,0.00,23.48,0.00,-2654.07,-352.60,13.82,0.21,15.89,0.00,5.65,0.00,-34.88,10.00,5.23,0.18
-2443.15,0.00,26.19,0.00,-2674.35,-348.40,16.83,0.31,17.02,0.00,5.70,0.00,-36.87,5.43,5.42,0.17
-2435.53,0.00,28.67,0.00,-2692.99,-346.81,19.56,0.39,18.03,0.00,5.73,0.00,-37.86,1.43,5.54,0.16
-2425.91,0.00,31.64,0.00,-2710.14,-347.05,22.08,0.46,19.20,0.00,5.76,0.00,-38.19,-2.07,5.62,0.16
-2416.46,0.00,34.40,0.00,-2726.48,-348.69,24.50,0.53,20.24,0.00,5.78,0.00,-38.08,-5.22,5.67,0.15
-2407.89,0.00,36.79,0.00,-2745.20,-352.21,27.32,0.60,21.13,0.00,5.80,0.00,-37.54,-8.60,5.72,0.15
-2397.31,0.00,39.62,0.00,-2763.75,-357.40,30.19,0.67,22.13,0.00,5.81,0.00,-36.61,-11.73,5.75,0.14
-2384.41,0.00,42.91,0.00,-2781.46,-363.95,33.04,0.74,23.27,0.00,5.82,0.00,-35.38,-14.52,5.78,0.14
-2375.94,0.00,45.00,0.00,-2796.39,-369.54,35.92,0.81,23.96,0.00,5.82,0.00,-25.92,-8.39,5.79,0.14
-2363.13,0.00,48.04,0.00,-2806.63,-371.81,38.65,0.88,24.93,0.00,5.82,0.00,-18.49,-1.77,5.80,0.15
-2351.68,0.00,50.67,0.00,-2813.75,-370.73,41.41,0.95,25.74,0.00,5.83,0.00,-12.42,5.72,5.81,0.17
-2338.43,0.00,53.62,0.00,-2817.71,-365.48,44.31,1.02,26.62,0.00,5.83,0.00,-4.46,14.70,5.82,0.11
-2323.18,0.00,56.89,0.00,-2817.75,-357.34,46.90,1.05,27.55,0.00,5.83,0.00,3.43,21.24,5.82,0.00
-2310.57,0.00,59.52,0.00,-2813.81,-345.27,49.70,1.03,28.26,0.00,5.83,0.00,12.23,28.21,5.82,-0.09
-2297.11,0.00,62.26,0.00,-2805.31,-329.94,52.53,0.97,28.97,0.00,5.83,0.00,21.86,34.06,5.83,-0.12
-2283.28,0.00,65.01,0.00,-2790.37,-310.20,55.65,0.91,29.66,0.00,5.83,0.00,32.79,38.85,5.83,-0.11
-2269.53,0.00,67.68,0.00,-2772.81,-291.39,58.36,0.86,30.30,0.00,5.83,0.00,41.92,41.77,5.83,-0.11
-2253.29,0.00,70.77,0.00,-2746.19,-267.22,61.62,0.80,31.00,0.00,5.83,0.00,52.04,44.22,5.83,-0.10
-2236.76,0.00,73.84,0.00,-2723.23,-248.72,64.02,0.76,31.67,0.00,5.83,0.00,58.66,45.43,5.83,-0.09
-2221.08,0.00,76.70,0.00,-2693.11,-226.60,66.83,0.72,32.26,0.00,5.83,0.00,65.63,46.27,5.83,-0.09
-2204.75,0.00,79.62,0.00,-2661.25,-205.14,69.53,0.68,32.83,0.00,5.83,0.00,71.57,46.47,5.83,-0.09
-2188.54,0.00,82.48,0.00,-2622.85,-180.25,72.54,0.65,33.36,0.00,5.83,0.00,76.67,49.76,5.83,-0.04
-2171.05,0.00,85.51,0.00,-2580.55,-152.73,75.65,0.63,33.90,0.00,5.83,0.00,80.99,52.79,5.83,-0.02
-2154.82,0.00,88.28,0.00,-2534.80,-122.89,78.87,0.62,34.36,0.00,5.83,0.00,84.61,55.21,5.83,-0.02
-2138.50,0.00,91.03,0.00,-2490.16,-95.11,81.87,0.59,34.80,0.00,5.83,0.00,88.41,52.47,5.83,-0.07
-2122.18,0.00,93.75,0.00,-2445.17,-70.03,84.78,0.55,35.21,0.00,5.83,0.00,91.90,48.65,5.83,-0.08
-2104.13,0.00,96.72,0.00,-2398.31,-46.74,87.70,0.51,35.63,0.00,5.83,0.00,94.70,44.69,5.83,-0.08
-2084.69,0.00,99.88,0.00,-2343.93,-22.88,91.00,0.47,36.06,0.00,5.83,0.00,97.16,40.10,5.83,-0.08
